imagen,real,prediccion,correcta,caracteres_correctos
NOS-082.jpg,NOS-082,0088,False,0
XMH-382.jpg,XMH-382,888,False,0
RVW-760.jpg,RVW-760,,False,0
EFC-320.jpg,EFC-320,59,False,0
WOV-315.jpg,WOV-315,0000,False,0
TSX-133.jpg,TSX-133,,False,0
PAC-262.jpg,PAC-262,,False,0
GGW-729.jpg,GGW-729,00,False,0
LBH-169.jpg,LBH-169,,False,0
VIR-135.jpg,VIR-135,D,False,0
HRM-105.jpg,HRM-105,9,False,0
SII-390.jpg,SII-390,,False,0
ELL-185.jpg,ELL-185,8,False,0
NUM-112.jpg,NUM-112,,False,0
CKB-551.jpg,CKB-551,00,False,0
IEE-186.jpg,IEE-186,8,False,0
GRC-230.jpg,GRC-230,0,False,0
MWW-440.jpg,MWW-440,888,False,0
RTT-273.jpg,RTT-273,,False,0
NEH-091.jpg,NEH-091,0,False,0
UKL-782.jpg,UKL-782,888,False,0
HQV-237.jpg,HQV-237,00,False,0
BGY-718.jpg,BGY-718,8,False,0
IDC-540.jpg,IDC-540,00,False,0
NXB-239.jpg,NXB-239,,False,0
EXI-392.jpg,EXI-392,350,False,0
UUT-837.jpg,UUT-837,,False,0
YAT-756.jpg,YAT-756,0,False,0
TYI-354.jpg,TYI-354,5,False,0
PXE-871.jpg,PXE-871,,False,0
NPV-939.jpg,NPV-939,9,False,0
FIT-186.jpg,FIT-186,,False,0
ERC-000.jpg,ERC-000,9,False,0
FDC-521.jpg,FDC-521,0,False,0
IKT-458.jpg,IKT-458,888,False,0
NGX-404.jpg,NGX-404,00,False,0
EQA-366.jpg,EQA-366,80,False,0
OCZ-627.jpg,OCZ-627,000,False,0
UNT-336.jpg,UNT-336,000,False,0
XUF-730.jpg,XUF-730,9,False,0
DAZ-327.jpg,DAZ-327,,False,0
VKP-485.jpg,VKP-485,088,False,0
ADZ-405.jpg,ADZ-405,8,False,0
HBJ-245.jpg,HBJ-245,8,False,0
XFJ-841.jpg,XFJ-841,,False,0
QYI-279.jpg,QYI-279,0,False,0
VGW-442.jpg,VGW-442,8,False,0
LAR-362.jpg,LAR-362,,False,0
VER-718.jpg,VER-718,8,False,0
UHH-837.jpg,UHH-837,,False,0
MTA-432.jpg,MTA-432,,False,0
XHH-288.jpg,XHH-288,88,False,0
RVS-010.jpg,RVS-010,00,False,0
QOH-090.jpg,QOH-090,,False,0
KMO-851.jpg,KMO-851,,False,0
LGV-542.jpg,LGV-542,5,False,0
EQP-129.jpg,EQP-129,0,False,0
PPY-980.jpg,PPY-980,809,False,0
WZB-901.jpg,WZB-901,00,False,0
LHO-820.jpg,LHO-820,9,False,0
WVQ-214.jpg,WVQ-214,00,False,0
FPF-198.jpg,FPF-198,58,False,0
ZBK-904.jpg,ZBK-904,,False,0
DUI-958.jpg,DUI-958,98,False,0
GVP-518.jpg,GVP-518,08,False,0
EMD-127.jpg,EMD-127,,False,0
SVS-442.jpg,SVS-442,,False,0
LEC-124.jpg,LEC-124,8B,False,0
RKZ-459.jpg,RKZ-459,99,False,0
IFQ-122.jpg,IFQ-122,0,False,0
TEQ-401.jpg,TEQ-401,0,False,0
YPD-949.jpg,YPD-949,,False,0
ZHS-310.jpg,ZHS-310,0,False,0
PGS-053.jpg,PGS-053,,False,0
VCM-005.jpg,VCM-005,000,False,0
FPJ-211.jpg,FPJ-211,5,False,0
VLS-820.jpg,VLS-820,00,False,0
VYS-402.jpg,VYS-402,,False,0
OVA-737.jpg,OVA-737,,False,0
IVI-982.jpg,IVI-982,5,False,0
OLU-273.jpg,OLU-273,9S,False,0
AOM-982.jpg,AOM-982,808,False,0
THH-179.jpg,THH-179,9,False,0
VMO-163.jpg,VMO-163,0,False,0
ZVS-650.jpg,ZVS-650,99,False,0
TCF-275.jpg,TCF-275,,False,0
HFL-145.jpg,HFL-145,5,False,0
TNW-291.jpg,TNW-291,0,False,0
GUS-047.jpg,GUS-047,08,False,0
ZEE-077.jpg,ZEE-077,5,False,0
PPK-341.jpg,PPK-341,,False,0
JZB-357.jpg,JZB-357,,False,0
ZII-203.jpg,ZII-203,5,False,0
RQJ-557.jpg,RQJ-557,,False,0
MPH-401.jpg,MPH-401,,False,0
XFG-265.jpg,XFG-265,,False,0
KBQ-725.jpg,KBQ-725,,False,0
QOY-792.jpg,QOY-792,9,False,0
IZQ-374.jpg,IZQ-374,8,False,0
MVR-471.jpg,MVR-471,00,False,0
BNA-231.jpg,BNA-231,63,False,0
CEK-522.jpg,CEK-522,00,False,0
UJN-437.jpg,UJN-437,0,False,0
DJW-211.jpg,DJW-211,000,False,0
SDF-659.jpg,SDF-659,,False,0
FDJ-327.jpg,FDJ-327,,False,0
LXD-922.jpg,LXD-922,0,False,0
LFP-934.jpg,LFP-934,38,False,0
GEZ-389.jpg,GEZ-389,08,False,0
AHF-102.jpg,AHF-102,8,False,0
EGP-322.jpg,EGP-322,000,False,0
CFU-318.jpg,CFU-318,8,False,0
ULX-444.jpg,ULX-444,,False,0
HYL-535.jpg,HYL-535,,False,0
AEC-361.jpg,AEC-361,30,False,0
IYA-068.jpg,IYA-068,88,False,0
YAS-142.jpg,YAS-142,,False,0
KPM-980.jpg,KPM-980,8,False,0
NZZ-082.jpg,NZZ-082,880,False,0
ACC-429.jpg,ACC-429,88,False,0
MYL-462.jpg,MYL-462,,False,0
PNW-801.jpg,PNW-801,,False,0
WLN-270.jpg,WLN-270,0,False,0
AFJ-311.jpg,AFJ-311,85C,False,0
UIG-853.jpg,UIG-853,,False,0
WSO-661.jpg,WSO-661,000,False,0
XAS-261.jpg,XAS-261,,False,0
OVT-189.jpg,OVT-189,0055,False,0
QNX-189.jpg,QNX-189,089,False,0
YJH-166.jpg,YJH-166,,False,0
GLW-838.jpg,GLW-838,008,False,0
SBV-758.jpg,SBV-758,58,False,0
BRA-362.jpg,BRA-362,00,False,0
TUO-152.jpg,TUO-152,,False,0
QWY-617.jpg,QWY-617,000,False,0
XSP-219.jpg,XSP-219,,False,0
ZTK-166.jpg,ZTK-166,,False,0
LFU-477.jpg,LFU-477,3,False,0
FCY-161.jpg,FCY-161,,False,0
LQP-599.jpg,LQP-599,,False,0
DMH-169.jpg,DMH-169,Q993,False,0
KTG-713.jpg,KTG-713,,False,0
HQN-177.jpg,HQN-177,00,False,0
MSN-145.jpg,MSN-145,003,False,0
TYG-999.jpg,TYG-999,,False,0
PWV-848.jpg,PWV-848,0888,False,0
MSA-225.jpg,MSA-225,006,False,0
UHK-946.jpg,UHK-946,0,False,0
GIT-225.jpg,GIT-225,00,False,0
WDI-278.jpg,WDI-278,00088,False,0
ETB-219.jpg,ETB-219,0,False,0
OAV-445.jpg,OAV-445,08,False,0
LNF-001.jpg,LNF-001,00,False,0
HQG-740.jpg,HQG-740,80,False,0
VIQ-393.jpg,VIQ-393,9,False,0
BQL-116.jpg,BQL-116,6,False,0
GOJ-086.jpg,GOJ-086,000,False,0
EJT-268.jpg,EJT-268,38,False,0
OZF-926.jpg,OZF-926,00,False,0
WQE-905.jpg,WQE-905,000,False,0
WHO-222.jpg,WHO-222,00,False,0
RBS-444.jpg,RBS-444,,False,0
SXS-402.jpg,SXS-402,9,False,0
NMF-137.jpg,NMF-137,0,False,0
LXI-293.jpg,LXI-293,C39,False,0
CLU-613.jpg,CLU-613,9,False,0
VZP-054.jpg,VZP-054,,False,0
LOQ-970.jpg,LOQ-970,Q909,False,0
LQI-670.jpg,LQI-670,Q,False,0
HOC-427.jpg,HOC-427,,False,0
DML-340.jpg,DML-340,000,False,0
IMD-582.jpg,IMD-582,0,False,0
VGJ-210.jpg,VGJ-210,000909,False,0
VJA-709.jpg,VJA-709,,False,0
QDQ-232.jpg,QDQ-232,0,False,0
KAJ-716.jpg,KAJ-716,8,False,0
FOJ-470.jpg,FOJ-470,00,False,0
DFS-439.jpg,DFS-439,0,False,0
KSP-023.jpg,KSP-023,,False,0
HSL-877.jpg,HSL-877,,False,0
EJK-610.jpg,EJK-610,09,False,0
ZXH-942.jpg,ZXH-942,,False,0
JFL-282.jpg,JFL-282,,False,0
EZK-754.jpg,EZK-754,B,False,0
NUO-251.jpg,NUO-251,00,False,0
NQD-446.jpg,NQD-446,008,False,0
RVM-292.jpg,RVM-292,,False,0
NQD-034.jpg,NQD-034,00,False,0
HKX-523.jpg,HKX-523,,False,0
PJO-073.jpg,PJO-073,,False,0
FID-242.jpg,FID-242,,False,0
UUR-421.jpg,UUR-421,,False,0
MJZ-030.jpg,MJZ-030,09,False,0
QHB-236.jpg,QHB-236,00,False,0
XEG-725.jpg,XEG-725,,False,0
VMX-071.jpg,VMX-071,00,False,0
HKR-095.jpg,HKR-095,,False,0
DUO-135.jpg,DUO-135,Q93,False,0
UCP-864.jpg,UCP-864,00,False,0
QMI-548.jpg,QMI-548,00088,False,0
ZNT-731.jpg,ZNT-731,,False,0
IPH-010.jpg,IPH-010,009,False,0
ERO-174.jpg,ERO-174,,False,0
YMA-107.jpg,YMA-107,0,False,0
KJN-635.jpg,KJN-635,,False,0
UZX-083.jpg,UZX-083,08,False,0
LHC-947.jpg,LHC-947,8,False,0
YPB-144.jpg,YPB-144,8,False,0
RPP-054.jpg,RPP-054,,False,0
HVB-950.jpg,HVB-950,9,False,0
VUO-871.jpg,VUO-871,0000,False,0
GIW-160.jpg,GIW-160,09,False,0
KOD-096.jpg,KOD-096,,False,0
UTB-368.jpg,UTB-368,8,False,0
XKK-345.jpg,XKK-345,,False,0
DAS-921.jpg,DAS-921,0000,False,0
LTI-935.jpg,LTI-935,,False,0
SZI-243.jpg,SZI-243,3,False,0
YRJ-495.jpg,YRJ-495,,False,0
NFK-687.jpg,NFK-687,8,False,0
CYA-896.jpg,CYA-896,,False,0
RWX-170.jpg,RWX-170,09,False,0
DQZ-920.jpg,DQZ-920,00,False,0
PSV-360.jpg,PSV-360,,False,0
ZJT-202.jpg,ZJT-202,000,False,0
UJH-737.jpg,UJH-737,,False,0
MBZ-568.jpg,MBZ-568,08,False,0
BGX-218.jpg,BGX-218,,False,0
XYQ-511.jpg,XYQ-511,0,False,0
BSO-108.jpg,BSO-108,8,False,0
GAT-804.jpg,GAT-804,088,False,0
LTN-863.jpg,LTN-863,,False,0
OKM-469.jpg,OKM-469,0,False,0
GFG-728.jpg,GFG-728,00,False,0
KLY-404.jpg,KLY-404,5,False,0
HSN-915.jpg,HSN-915,3,False,0
INH-919.jpg,INH-919,090,False,0
HIA-891.jpg,HIA-891,00,False,0
EQN-723.jpg,EQN-723,,False,0
RQN-481.jpg,RQN-481,8888,False,0
PYE-572.jpg,PYE-572,00,False,0
YOZ-450.jpg,YOZ-450,9,False,0
OAE-803.jpg,OAE-803,3,False,0
PQE-311.jpg,PQE-311,0,False,0
SDI-436.jpg,SDI-436,,False,0
CNB-141.jpg,CNB-141,,False,0
PVF-892.jpg,PVF-892,0,False,0
TQD-573.jpg,TQD-573,0,False,0
QOY-015.jpg,QOY-015,,False,0
BBQ-620.jpg,BBQ-620,,False,0
VFY-102.jpg,VFY-102,,False,0
WXB-631.jpg,WXB-631,0,False,0
QMP-824.jpg,QMP-824,0088,False,0
OCU-525.jpg,OCU-525,3,False,0
PUF-101.jpg,PUF-101,90,False,0
VFN-068.jpg,VFN-068,088,False,0
XRU-990.jpg,XRU-990,,False,0
DMO-692.jpg,DMO-692,00,False,0
RWV-072.jpg,RWV-072,0,False,0
ZXB-087.jpg,ZXB-087,8,False,0
XRS-002.jpg,XRS-002,,False,0
XWG-613.jpg,XWG-613,03,False,0
DYL-950.jpg,DYL-950,099,False,0
XMR-153.jpg,XMR-153,,False,0
GRV-233.jpg,GRV-233,00,False,0
CNS-829.jpg,CNS-829,,False,0
YHX-090.jpg,YHX-090,0,False,0
FXW-630.jpg,FXW-630,5,False,0
SFZ-188.jpg,SFZ-188,88,False,0
NZC-030.jpg,NZC-030,0,False,0
JSJ-695.jpg,JSJ-695,,False,0
UNF-771.jpg,UNF-771,00,False,0
XUO-814.jpg,XUO-814,B,False,0
GBW-090.jpg,GBW-090,0,False,0
BNQ-717.jpg,BNQ-717,6,False,0
RBO-768.jpg,RBO-768,88,False,0
OEK-615.jpg,OEK-615,09,False,0
HQM-096.jpg,HQM-096,0,False,0
LWW-620.jpg,LWW-620,,False,0
EMU-902.jpg,EMU-902,,False,0
CBX-165.jpg,CBX-165,96,False,0
UGP-452.jpg,UGP-452,008,False,0
VWB-049.jpg,VWB-049,,False,0
RFB-434.jpg,RFB-434,,False,0
WZD-581.jpg,WZD-581,08,False,0
AOR-828.jpg,AOR-828,8,False,0
HUL-773.jpg,HUL-773,00,False,0
KRF-645.jpg,KRF-645,,False,0
BBB-007.jpg,BBB-007,0,False,0
CTX-237.jpg,CTX-237,,False,0
TJC-428.jpg,TJC-428,88,False,0
HKC-263.jpg,HKC-263,,False,0
YCE-467.jpg,YCE-467,,False,0
CIW-818.jpg,CIW-818,88,False,0
FYN-469.jpg,FYN-469,5,False,0
KQB-901.jpg,KQB-901,00,False,0
XYG-073.jpg,XYG-073,,False,0
LOV-324.jpg,LOV-324,8,False,0
EZB-440.jpg,EZB-440,5809,False,0
LIH-514.jpg,LIH-514,8,False,0
GOL-334.jpg,GOL-334,8,False,0
WYN-119.jpg,WYN-119,09,False,0
SPL-400.jpg,SPL-400,9,False,0
ENX-286.jpg,ENX-286,,False,0
GKJ-206.jpg,GKJ-206,00,False,0
EPY-741.jpg,EPY-741,358,False,0
PJM-175.jpg,PJM-175,,False,0
USO-513.jpg,USO-513,05,False,0
LXI-369.jpg,LXI-369,,False,0
IED-363.jpg,IED-363,,False,0
UCX-105.jpg,UCX-105,00,False,0
AWM-352.jpg,AWM-352,83,False,0
YIG-300.jpg,YIG-300,,False,0
ZRK-814.jpg,ZRK-814,,False,0
COG-635.jpg,COG-635,,False,0
DFJ-210.jpg,DFJ-210,050,False,0
AXO-699.jpg,AXO-699,8,False,0
HWL-900.jpg,HWL-900,,False,0
UBB-775.jpg,UBB-775,,False,0
KBJ-757.jpg,KBJ-757,,False,0
VOX-590.jpg,VOX-590,09,False,0
ATI-339.jpg,ATI-339,8,False,0
QES-747.jpg,QES-747,08,False,0
LSX-800.jpg,LSX-800,3,False,0
TMO-445.jpg,TMO-445,,False,0
FLU-666.jpg,FLU-666,0,False,0
TQS-329.jpg,TQS-329,0,False,0
WZB-416.jpg,WZB-416,00,False,0
MYE-407.jpg,MYE-407,03,False,0
XWH-380.jpg,XWH-380,,False,0
OAS-935.jpg,OAS-935,0,False,0
UHB-814.jpg,UHB-814,0B,False,0
PBO-108.jpg,PBO-108,,False,0
SGS-863.jpg,SGS-863,0,False,0
TGJ-204.jpg,TGJ-204,,False,0
GJX-826.jpg,GJX-826,0,False,0
MKM-810.jpg,MKM-810,000,False,0
MRK-408.jpg,MRK-408,0,False,0
MLS-658.jpg,MLS-658,0,False,0
JSF-326.jpg,JSF-326,0,False,0
INU-019.jpg,INU-019,090,False,0
JZK-750.jpg,JZK-750,099,False,0
IQV-694.jpg,IQV-694,00,False,0
GJI-661.jpg,GJI-661,,False,0
JSU-997.jpg,JSU-997,,False,0
TGN-937.jpg,TGN-937,0,False,0
ODN-916.jpg,ODN-916,96,False,0
RXU-920.jpg,RXU-920,0,False,0
QPQ-055.jpg,QPQ-055,03,False,0
JVC-005.jpg,JVC-005,,False,0
WYZ-728.jpg,WYZ-728,0,False,0
SYN-829.jpg,SYN-829,9,False,0
KWC-560.jpg,KWC-560,0,False,0
RVL-395.jpg,RVL-395,,False,0
DYB-567.jpg,DYB-567,,False,0
GOS-223.jpg,GOS-223,00,False,0
UCE-813.jpg,UCE-813,,False,0
NFK-192.jpg,NFK-192,9,False,0
EWZ-950.jpg,EWZ-950,0,False,0
OJO-811.jpg,OJO-811,0900,False,0
HPQ-548.jpg,HPQ-548,88,False,0
USJ-608.jpg,USJ-608,88,False,0
AQX-676.jpg,AQX-676,8,False,0
MZY-554.jpg,MZY-554,,False,0
CLS-135.jpg,CLS-135,9,False,0
NEI-726.jpg,NEI-726,,False,0
AKG-436.jpg,AKG-436,8,False,0
FVU-350.jpg,FVU-350,50,False,0
PGH-861.jpg,PGH-861,,False,0
FBG-795.jpg,FBG-795,,False,0
SPY-255.jpg,SPY-255,,False,0
XVH-269.jpg,XVH-269,8,False,0
EYQ-099.jpg,EYQ-099,5,False,0
IKS-852.jpg,IKS-852,00,False,0
DGZ-750.jpg,DGZ-750,,False,0
PNL-898.jpg,PNL-898,,False,0
LTZ-150.jpg,LTZ-150,QQ9,False,0
MYD-155.jpg,MYD-155,0,False,0
XFN-278.jpg,XFN-278,8,False,0
YAY-837.jpg,YAY-837,,False,0
FDI-015.jpg,FDI-015,,False,0
IPC-028.jpg,IPC-028,0,False,0
PUA-714.jpg,PUA-714,,False,0
JFR-679.jpg,JFR-679,0,False,0
KME-208.jpg,KME-208,,False,0
KGH-249.jpg,KGH-249,0,False,0
GQE-204.jpg,GQE-204,0,False,0
RMV-436.jpg,RMV-436,6,False,0
LHJ-364.jpg,LHJ-364,88,False,0
XGH-624.jpg,XGH-624,,False,0
FGH-637.jpg,FGH-637,,False,0
WYB-062.jpg,WYB-062,0,False,0
ILY-975.jpg,ILY-975,3,False,0
DSH-047.jpg,DSH-047,8,False,0
FZQ-461.jpg,FZQ-461,5,False,0
WAK-479.jpg,WAK-479,0,False,0
QZW-103.jpg,QZW-103,03,False,0
YLE-344.jpg,YLE-344,,False,0
MIG-384.jpg,MIG-384,0088,False,0
EUV-445.jpg,EUV-445,8,False,0
LKH-818.jpg,LKH-818,0,False,0
JGP-382.jpg,JGP-382,800,False,0
GTW-907.jpg,GTW-907,000,False,0
PGV-315.jpg,PGV-315,,False,0
VGD-449.jpg,VGD-449,00,False,0
FXZ-388.jpg,FXZ-388,88,False,0
NKN-857.jpg,NKN-857,0,False,0
VOY-666.jpg,VOY-666,0,False,0
KYL-858.jpg,KYL-858,8,False,0
GLB-663.jpg,GLB-663,00,False,0
QSO-399.jpg,QSO-399,00,False,0
KDU-038.jpg,KDU-038,88,False,0
JKQ-441.jpg,JKQ-441,,False,0
DGB-023.jpg,DGB-023,3,False,0
PGF-519.jpg,PGF-519,5,False,0
RVG-247.jpg,RVG-247,,False,0
BPI-041.jpg,BPI-041,B,False,1
